,COCLSACT
52220,NEVER USED COCAINE
52221,NEVER USED COCAINE
52222,NEVER USED COCAINE
52223,NEVER USED COCAINE
52224,NEVER USED COCAINE
52225,NEVER USED COCAINE
52226,NEVER USED COCAINE
52227,DID NOT USE COCAINE IN THE PAST 12 MOS
52228,NEVER USED COCAINE
52229,NEVER USED COCAINE
52230,NEVER USED COCAINE
52231,NEVER USED COCAINE
52232,NEVER USED COCAINE
52233,NEVER USED COCAINE
52234,NEVER USED COCAINE
52235,NEVER USED COCAINE
52236,NEVER USED COCAINE
52237,NEVER USED COCAINE
52238,NEVER USED COCAINE
52239,NEVER USED COCAINE
52240,NEVER USED COCAINE
52241,NEVER USED COCAINE
52242,NEVER USED COCAINE
52243,NEVER USED COCAINE
52244,DID NOT USE COCAINE IN THE PAST 12 MOS
52245,NEVER USED COCAINE
52246,NEVER USED COCAINE
52247,No
52248,NEVER USED COCAINE
52249,NEVER USED COCAINE
52250,NEVER USED COCAINE
52251,NEVER USED COCAINE
52252,NEVER USED COCAINE
52253,NEVER USED COCAINE
52254,NEVER USED COCAINE
52255,NEVER USED COCAINE
52256,NEVER USED COCAINE
52257,NEVER USED COCAINE
52258,NEVER USED COCAINE
52259,NEVER USED COCAINE
52260,NEVER USED COCAINE
52261,NEVER USED COCAINE
52262,NEVER USED COCAINE
52263,NEVER USED COCAINE
52264,NEVER USED COCAINE
52265,NEVER USED COCAINE
52266,DID NOT USE COCAINE IN THE PAST 12 MOS
52267,NEVER USED COCAINE
52268,NEVER USED COCAINE
52269,NEVER USED COCAINE
52270,NEVER USED COCAINE
52271,NEVER USED COCAINE
52272,NEVER USED COCAINE
52273,NEVER USED COCAINE
52274,NEVER USED COCAINE
52275,NEVER USED COCAINE
52276,NEVER USED COCAINE
52277,NEVER USED COCAINE
52278,NEVER USED COCAINE
52279,NEVER USED COCAINE
52280,NEVER USED COCAINE
52281,NEVER USED COCAINE
52282,DID NOT USE COCAINE IN THE PAST 12 MOS
52283,No
52284,NEVER USED COCAINE
52285,NEVER USED COCAINE
52286,NEVER USED COCAINE
52287,NEVER USED COCAINE
52288,NEVER USED COCAINE
52289,NEVER USED COCAINE
52290,NEVER USED COCAINE
52291,NEVER USED COCAINE
52292,NEVER USED COCAINE
52293,NEVER USED COCAINE
52294,DID NOT USE COCAINE IN THE PAST 12 MOS
52295,NEVER USED COCAINE
52296,NEVER USED COCAINE
52297,DID NOT USE COCAINE IN THE PAST 12 MOS
52298,NEVER USED COCAINE
52299,NEVER USED COCAINE
52300,NEVER USED COCAINE
52301,NEVER USED COCAINE
52302,DID NOT USE COCAINE IN THE PAST 12 MOS
52303,No
52304,NEVER USED COCAINE
52305,NEVER USED COCAINE
52306,NEVER USED COCAINE
52307,DID NOT USE COCAINE IN THE PAST 12 MOS
52308,NEVER USED COCAINE
52309,DID NOT USE COCAINE IN THE PAST 12 MOS
52310,NEVER USED COCAINE
52311,NEVER USED COCAINE
52312,NEVER USED COCAINE
52313,NEVER USED COCAINE
52314,NEVER USED COCAINE
52315,NEVER USED COCAINE
52316,NEVER USED COCAINE
52317,NEVER USED COCAINE
52318,NEVER USED COCAINE
52319,NEVER USED COCAINE
52320,Yes
52321,DID NOT USE COCAINE IN THE PAST 12 MOS
52322,NEVER USED COCAINE
52323,NEVER USED COCAINE
52324,NEVER USED COCAINE
52325,NEVER USED COCAINE
52326,No
52327,NEVER USED COCAINE
52328,NEVER USED COCAINE
52329,NEVER USED COCAINE
52330,NEVER USED COCAINE
52331,NEVER USED COCAINE
52332,NEVER USED COCAINE
52333,NEVER USED COCAINE
52334,NEVER USED COCAINE
52335,NEVER USED COCAINE
52336,NEVER USED COCAINE
52337,NEVER USED COCAINE
52338,No
52339,NEVER USED COCAINE
52340,NEVER USED COCAINE
52341,NEVER USED COCAINE
52342,NEVER USED COCAINE
52343,NEVER USED COCAINE
52344,NEVER USED COCAINE
52345,No
52346,NEVER USED COCAINE
52347,NEVER USED COCAINE
52348,NEVER USED COCAINE
52349,NEVER USED COCAINE
52350,NEVER USED COCAINE
52351,NEVER USED COCAINE
52352,NEVER USED COCAINE
52353,NEVER USED COCAINE
52354,NEVER USED COCAINE
52355,NEVER USED COCAINE
52356,NEVER USED COCAINE
52357,NEVER USED COCAINE
52358,NEVER USED COCAINE
52359,NEVER USED COCAINE
52360,NEVER USED COCAINE
52361,NEVER USED COCAINE
52362,NEVER USED COCAINE
52363,NEVER USED COCAINE
52364,NEVER USED COCAINE
52365,DID NOT USE COCAINE IN THE PAST 12 MOS
52366,NEVER USED COCAINE
52367,NEVER USED COCAINE
52368,DID NOT USE COCAINE IN THE PAST 12 MOS
52369,NEVER USED COCAINE
52370,NEVER USED COCAINE
52371,NEVER USED COCAINE
52372,NEVER USED COCAINE
52373,NEVER USED COCAINE
52374,NEVER USED COCAINE
52375,NEVER USED COCAINE
52376,DID NOT USE COCAINE IN THE PAST 12 MOS
52377,NEVER USED COCAINE
52378,NEVER USED COCAINE
52379,NEVER USED COCAINE
52380,NEVER USED COCAINE
52381,NEVER USED COCAINE
52382,DID NOT USE COCAINE IN THE PAST 12 MOS
52383,NEVER USED COCAINE
52384,DID NOT USE COCAINE IN THE PAST 12 MOS
52385,NEVER USED COCAINE
52386,NEVER USED COCAINE
52387,NEVER USED COCAINE
52388,NEVER USED COCAINE
52389,NEVER USED COCAINE
52390,NEVER USED COCAINE
52391,NEVER USED COCAINE
52392,No
52393,DID NOT USE COCAINE IN THE PAST 12 MOS
52394,NEVER USED COCAINE
52395,NEVER USED COCAINE
52396,NEVER USED COCAINE
52397,NEVER USED COCAINE
52398,NEVER USED COCAINE
52399,NEVER USED COCAINE
52400,NEVER USED COCAINE
52401,NEVER USED COCAINE
52402,DID NOT USE COCAINE IN THE PAST 12 MOS
52403,NEVER USED COCAINE
52404,NEVER USED COCAINE
52405,NEVER USED COCAINE
52406,NEVER USED COCAINE
52407,NEVER USED COCAINE
52408,NEVER USED COCAINE
52409,DID NOT USE COCAINE IN THE PAST 12 MOS
52410,NEVER USED COCAINE
52411,NEVER USED COCAINE
52412,NEVER USED COCAINE
52413,NEVER USED COCAINE
52414,NEVER USED COCAINE
52415,NEVER USED COCAINE
52416,NEVER USED COCAINE
52417,NEVER USED COCAINE
52418,NEVER USED COCAINE
52419,NEVER USED COCAINE
52420,NEVER USED COCAINE
52421,NEVER USED COCAINE
52422,DID NOT USE COCAINE IN THE PAST 12 MOS
52423,No
52424,NEVER USED COCAINE
52425,NEVER USED COCAINE
52426,NEVER USED COCAINE
52427,NEVER USED COCAINE
52428,NEVER USED COCAINE
52429,NEVER USED COCAINE
52430,NEVER USED COCAINE
52431,NEVER USED COCAINE
52432,NEVER USED COCAINE
52433,NEVER USED COCAINE
52434,DID NOT USE COCAINE IN THE PAST 12 MOS
52435,NEVER USED COCAINE
52436,NEVER USED COCAINE
52437,NEVER USED COCAINE
52438,NEVER USED COCAINE
52439,NEVER USED COCAINE
52440,DID NOT USE COCAINE IN THE PAST 12 MOS
52441,NEVER USED COCAINE
52442,NEVER USED COCAINE
52443,NEVER USED COCAINE
52444,NEVER USED COCAINE
52445,NEVER USED COCAINE
52446,NEVER USED COCAINE
52447,NEVER USED COCAINE
52448,NEVER USED COCAINE
52449,NEVER USED COCAINE
52450,NEVER USED COCAINE
52451,NEVER USED COCAINE
52452,NEVER USED COCAINE
52453,NEVER USED COCAINE
52454,NEVER USED COCAINE
52455,DID NOT USE COCAINE IN THE PAST 12 MOS
52456,DID NOT USE COCAINE IN THE PAST 12 MOS
52457,DID NOT USE COCAINE IN THE PAST 12 MOS
52458,NEVER USED COCAINE
52459,NEVER USED COCAINE
52460,DID NOT USE COCAINE IN THE PAST 12 MOS
52461,NEVER USED COCAINE
52462,NEVER USED COCAINE
52463,NEVER USED COCAINE
52464,No
52465,NEVER USED COCAINE
52466,Yes
52467,NEVER USED COCAINE
52468,NEVER USED COCAINE
52469,NEVER USED COCAINE
52470,NEVER USED COCAINE
52471,NEVER USED COCAINE
52472,NEVER USED COCAINE
52473,NEVER USED COCAINE
52474,NEVER USED COCAINE
52475,NEVER USED COCAINE
52476,NEVER USED COCAINE
52477,NEVER USED COCAINE
52478,NEVER USED COCAINE
52479,NEVER USED COCAINE
52480,NEVER USED COCAINE
52481,NEVER USED COCAINE
52482,DID NOT USE COCAINE IN THE PAST 12 MOS
52483,NEVER USED COCAINE
52484,DID NOT USE COCAINE IN THE PAST 12 MOS
52485,NEVER USED COCAINE
52486,NEVER USED COCAINE
52487,NEVER USED COCAINE
52488,NEVER USED COCAINE
52489,Yes
52490,NEVER USED COCAINE
52491,NEVER USED COCAINE
52492,NEVER USED COCAINE
52493,NEVER USED COCAINE
52494,NEVER USED COCAINE
52495,No
52496,NEVER USED COCAINE
52497,NEVER USED COCAINE
52498,NEVER USED COCAINE
52499,NEVER USED COCAINE
52500,NEVER USED COCAINE
52501,NEVER USED COCAINE
52502,NEVER USED COCAINE
52503,NEVER USED COCAINE
52504,NEVER USED COCAINE
52505,NEVER USED COCAINE
52506,NEVER USED COCAINE
52507,NEVER USED COCAINE
52508,NEVER USED COCAINE
52509,DID NOT USE COCAINE IN THE PAST 12 MOS
52510,NEVER USED COCAINE
52511,NEVER USED COCAINE
52512,No
52513,NEVER USED COCAINE
52514,NEVER USED COCAINE
52515,NEVER USED COCAINE
52516,DID NOT USE COCAINE IN THE PAST 12 MOS
52517,BLANK (NO ANSWER)
52518,NEVER USED COCAINE
52519,NEVER USED COCAINE
52520,NEVER USED COCAINE
52521,NEVER USED COCAINE
52522,NEVER USED COCAINE
52523,NEVER USED COCAINE
52524,NEVER USED COCAINE
52525,NEVER USED COCAINE
52526,NEVER USED COCAINE
52527,NEVER USED COCAINE
52528,NEVER USED COCAINE
52529,NEVER USED COCAINE
52530,NEVER USED COCAINE
52531,NEVER USED COCAINE
52532,NEVER USED COCAINE
52533,NEVER USED COCAINE
52534,NEVER USED COCAINE
52535,NEVER USED COCAINE
52536,NEVER USED COCAINE
52537,DID NOT USE COCAINE IN THE PAST 12 MOS
52538,NEVER USED COCAINE
52539,NEVER USED COCAINE
52540,NEVER USED COCAINE
52541,NEVER USED COCAINE
52542,NEVER USED COCAINE
52543,NEVER USED COCAINE
52544,NEVER USED COCAINE
52545,NEVER USED COCAINE
52546,NEVER USED COCAINE
52547,NEVER USED COCAINE
52548,NEVER USED COCAINE
52549,NEVER USED COCAINE
52550,DID NOT USE COCAINE IN THE PAST 12 MOS
52551,NEVER USED COCAINE
52552,NEVER USED COCAINE
52553,NEVER USED COCAINE
52554,NEVER USED COCAINE
52555,NEVER USED COCAINE
52556,NEVER USED COCAINE
52557,NEVER USED COCAINE
52558,NEVER USED COCAINE
52559,NEVER USED COCAINE
52560,NEVER USED COCAINE
52561,NEVER USED COCAINE
52562,DID NOT USE COCAINE IN THE PAST 12 MOS
52563,NEVER USED COCAINE
52564,NEVER USED COCAINE
52565,NEVER USED COCAINE
52566,NEVER USED COCAINE
52567,NEVER USED COCAINE
52568,NEVER USED COCAINE
52569,NEVER USED COCAINE
52570,DID NOT USE COCAINE IN THE PAST 12 MOS
52571,No
52572,NEVER USED COCAINE
52573,NEVER USED COCAINE
52574,NEVER USED COCAINE
52575,NEVER USED COCAINE
52576,NEVER USED COCAINE
52577,NEVER USED COCAINE
52578,NEVER USED COCAINE
52579,NEVER USED COCAINE
52580,NEVER USED COCAINE
52581,NEVER USED COCAINE
52582,NEVER USED COCAINE
52583,NEVER USED COCAINE
52584,NEVER USED COCAINE
52585,NEVER USED COCAINE
52586,NEVER USED COCAINE
52587,NEVER USED COCAINE
52588,NEVER USED COCAINE
52589,NEVER USED COCAINE
52590,DID NOT USE COCAINE IN THE PAST 12 MOS
52591,NEVER USED COCAINE
52592,NEVER USED COCAINE
52593,NEVER USED COCAINE
52594,NEVER USED COCAINE
52595,NEVER USED COCAINE
52596,NEVER USED COCAINE
52597,NEVER USED COCAINE
52598,DID NOT USE COCAINE IN THE PAST 12 MOS
52599,NEVER USED COCAINE
52600,NEVER USED COCAINE
52601,NEVER USED COCAINE
52602,NEVER USED COCAINE
52603,NEVER USED COCAINE
52604,NEVER USED COCAINE
52605,DID NOT USE COCAINE IN THE PAST 12 MOS
52606,NEVER USED COCAINE
52607,NEVER USED COCAINE
52608,NEVER USED COCAINE
52609,NEVER USED COCAINE
52610,NEVER USED COCAINE
52611,NEVER USED COCAINE
52612,NEVER USED COCAINE
52613,NEVER USED COCAINE
52614,NEVER USED COCAINE
52615,DID NOT USE COCAINE IN THE PAST 12 MOS
52616,NEVER USED COCAINE
52617,NEVER USED COCAINE
52618,NEVER USED COCAINE
52619,NEVER USED COCAINE
52620,NEVER USED COCAINE
52621,NEVER USED COCAINE
52622,NEVER USED COCAINE
52623,NEVER USED COCAINE
52624,NEVER USED COCAINE
52625,NEVER USED COCAINE
52626,NEVER USED COCAINE
52627,NEVER USED COCAINE
52628,NEVER USED COCAINE
52629,DID NOT USE COCAINE IN THE PAST 12 MOS
52630,NEVER USED COCAINE
52631,NEVER USED COCAINE
52632,DID NOT USE COCAINE IN THE PAST 12 MOS
52633,NEVER USED COCAINE
52634,NEVER USED COCAINE
52635,NEVER USED COCAINE
52636,NEVER USED COCAINE
52637,NEVER USED COCAINE
52638,NEVER USED COCAINE
52639,NEVER USED COCAINE
52640,NEVER USED COCAINE
52641,NEVER USED COCAINE
52642,NEVER USED COCAINE
52643,NEVER USED COCAINE
52644,NEVER USED COCAINE
52645,NEVER USED COCAINE
52646,NEVER USED COCAINE
52647,NEVER USED COCAINE
52648,NEVER USED COCAINE
52649,NEVER USED COCAINE
52650,NEVER USED COCAINE
52651,NEVER USED COCAINE
52652,NEVER USED COCAINE
52653,DID NOT USE COCAINE IN THE PAST 12 MOS
52654,NEVER USED COCAINE
52655,NEVER USED COCAINE
52656,NEVER USED COCAINE
52657,NEVER USED COCAINE
52658,NEVER USED COCAINE
52659,NEVER USED COCAINE
52660,NEVER USED COCAINE
52661,DID NOT USE COCAINE IN THE PAST 12 MOS
52662,NEVER USED COCAINE
52663,NEVER USED COCAINE
52664,NEVER USED COCAINE
52665,NEVER USED COCAINE
52666,Yes
52667,NEVER USED COCAINE
52668,NEVER USED COCAINE
52669,NEVER USED COCAINE
52670,DID NOT USE COCAINE IN THE PAST 12 MOS
52671,No
52672,NEVER USED COCAINE
52673,NEVER USED COCAINE
52674,NEVER USED COCAINE
52675,NEVER USED COCAINE
52676,NEVER USED COCAINE
52677,NEVER USED COCAINE
52678,NEVER USED COCAINE
52679,NEVER USED COCAINE
52680,NEVER USED COCAINE
52681,NEVER USED COCAINE
52682,NEVER USED COCAINE
52683,NEVER USED COCAINE
52684,NEVER USED COCAINE
52685,NEVER USED COCAINE
52686,NEVER USED COCAINE
52687,NEVER USED COCAINE
52688,NEVER USED COCAINE
52689,NEVER USED COCAINE
52690,NEVER USED COCAINE
52691,NEVER USED COCAINE
52692,NEVER USED COCAINE
52693,NEVER USED COCAINE
52694,DID NOT USE COCAINE IN THE PAST 12 MOS
52695,NEVER USED COCAINE
52696,NEVER USED COCAINE
52697,NEVER USED COCAINE
52698,NEVER USED COCAINE
52699,NEVER USED COCAINE
52700,NEVER USED COCAINE
52701,NEVER USED COCAINE
52702,NEVER USED COCAINE
52703,NEVER USED COCAINE
52704,NEVER USED COCAINE
52705,NEVER USED COCAINE
52706,NEVER USED COCAINE
52707,NEVER USED COCAINE
52708,DID NOT USE COCAINE IN THE PAST 12 MOS
52709,NEVER USED COCAINE
52710,NEVER USED COCAINE
52711,NEVER USED COCAINE
52712,NEVER USED COCAINE
52713,NEVER USED COCAINE
52714,NEVER USED COCAINE
52715,NEVER USED COCAINE
52716,NEVER USED COCAINE
52717,NEVER USED COCAINE
52718,NEVER USED COCAINE
52719,NEVER USED COCAINE
52720,NEVER USED COCAINE
52721,NEVER USED COCAINE
52722,NEVER USED COCAINE
52723,NEVER USED COCAINE
52724,NEVER USED COCAINE
52725,NEVER USED COCAINE
52726,NEVER USED COCAINE
52727,NEVER USED COCAINE
52728,NEVER USED COCAINE
52729,DID NOT USE COCAINE IN THE PAST 12 MOS
52730,DID NOT USE COCAINE IN THE PAST 12 MOS
52731,DID NOT USE COCAINE IN THE PAST 12 MOS
52732,NEVER USED COCAINE
52733,NEVER USED COCAINE
52734,NEVER USED COCAINE
52735,NEVER USED COCAINE
52736,DID NOT USE COCAINE IN THE PAST 12 MOS
52737,NEVER USED COCAINE
52738,NEVER USED COCAINE
52739,NEVER USED COCAINE
52740,No
52741,NEVER USED COCAINE
52742,NEVER USED COCAINE
52743,NEVER USED COCAINE
52744,NEVER USED COCAINE
52745,NEVER USED COCAINE
52746,NEVER USED COCAINE
52747,NEVER USED COCAINE
52748,DID NOT USE COCAINE IN THE PAST 12 MOS
52749,NEVER USED COCAINE
52750,NEVER USED COCAINE
52751,No
52752,NEVER USED COCAINE
52753,NEVER USED COCAINE
52754,NEVER USED COCAINE
52755,NEVER USED COCAINE
52756,NEVER USED COCAINE
52757,NEVER USED COCAINE
52758,NEVER USED COCAINE
52759,NEVER USED COCAINE
52760,NEVER USED COCAINE
52761,NEVER USED COCAINE
52762,NEVER USED COCAINE
52763,NEVER USED COCAINE
52764,No
52765,NEVER USED COCAINE
52766,NEVER USED COCAINE
52767,NEVER USED COCAINE
52768,NEVER USED COCAINE
52769,NEVER USED COCAINE
52770,NEVER USED COCAINE
52771,NEVER USED COCAINE
52772,NEVER USED COCAINE
52773,NEVER USED COCAINE
52774,NEVER USED COCAINE
52775,NEVER USED COCAINE
52776,NEVER USED COCAINE
52777,NEVER USED COCAINE
52778,NEVER USED COCAINE
52779,NEVER USED COCAINE
52780,NEVER USED COCAINE
52781,NEVER USED COCAINE
52782,NEVER USED COCAINE
52783,NEVER USED COCAINE
52784,DID NOT USE COCAINE IN THE PAST 12 MOS
52785,NEVER USED COCAINE
52786,NEVER USED COCAINE
52787,NEVER USED COCAINE
52788,NEVER USED COCAINE
52789,No
52790,NEVER USED COCAINE
52791,NEVER USED COCAINE
52792,NEVER USED COCAINE
52793,NEVER USED COCAINE
52794,DID NOT USE COCAINE IN THE PAST 12 MOS
52795,NEVER USED COCAINE
52796,NEVER USED COCAINE
52797,NEVER USED COCAINE
52798,NEVER USED COCAINE
52799,NEVER USED COCAINE
52800,NEVER USED COCAINE
52801,NEVER USED COCAINE
52802,NEVER USED COCAINE
52803,NEVER USED COCAINE
52804,NEVER USED COCAINE
52805,NEVER USED COCAINE
52806,NEVER USED COCAINE
52807,NEVER USED COCAINE
52808,NEVER USED COCAINE
52809,NEVER USED COCAINE
52810,NEVER USED COCAINE
52811,NEVER USED COCAINE
52812,NEVER USED COCAINE
52813,NEVER USED COCAINE
52814,NEVER USED COCAINE
52815,NEVER USED COCAINE
52816,DID NOT USE COCAINE IN THE PAST 12 MOS
52817,NEVER USED COCAINE
52818,NEVER USED COCAINE
52819,NEVER USED COCAINE
52820,NEVER USED COCAINE
52821,NEVER USED COCAINE
52822,NEVER USED COCAINE
52823,NEVER USED COCAINE
52824,NEVER USED COCAINE
52825,NEVER USED COCAINE
52826,DID NOT USE COCAINE IN THE PAST 12 MOS
52827,NEVER USED COCAINE
52828,NEVER USED COCAINE
52829,NEVER USED COCAINE
52830,NEVER USED COCAINE
52831,NEVER USED COCAINE
52832,NEVER USED COCAINE
52833,NEVER USED COCAINE
52834,NEVER USED COCAINE
52835,NEVER USED COCAINE
52836,NEVER USED COCAINE
52837,NEVER USED COCAINE
52838,NEVER USED COCAINE
52839,DID NOT USE COCAINE IN THE PAST 12 MOS
52840,DID NOT USE COCAINE IN THE PAST 12 MOS
52841,NEVER USED COCAINE
52842,NEVER USED COCAINE
52843,NEVER USED COCAINE
52844,NEVER USED COCAINE
52845,DID NOT USE COCAINE IN THE PAST 12 MOS
52846,Yes
52847,NEVER USED COCAINE
52848,NEVER USED COCAINE
52849,NEVER USED COCAINE
52850,NEVER USED COCAINE
52851,NEVER USED COCAINE
52852,NEVER USED COCAINE
52853,NEVER USED COCAINE
52854,NEVER USED COCAINE
52855,NEVER USED COCAINE
52856,NEVER USED COCAINE
52857,NEVER USED COCAINE
52858,NEVER USED COCAINE
52859,NEVER USED COCAINE
52860,NEVER USED COCAINE
52861,NEVER USED COCAINE
52862,NEVER USED COCAINE
52863,NEVER USED COCAINE
52864,NEVER USED COCAINE
52865,NEVER USED COCAINE
52866,NEVER USED COCAINE
52867,NEVER USED COCAINE
52868,Yes
52869,NEVER USED COCAINE
52870,NEVER USED COCAINE
52871,NEVER USED COCAINE
52872,NEVER USED COCAINE
52873,No
52874,NEVER USED COCAINE
52875,DID NOT USE COCAINE IN THE PAST 12 MOS
52876,NEVER USED COCAINE
52877,NEVER USED COCAINE
52878,NEVER USED COCAINE
52879,DID NOT USE COCAINE IN THE PAST 12 MOS
52880,NEVER USED COCAINE
52881,NEVER USED COCAINE
52882,NEVER USED COCAINE
52883,NEVER USED COCAINE
52884,NEVER USED COCAINE
52885,NEVER USED COCAINE
52886,NEVER USED COCAINE
52887,NEVER USED COCAINE
52888,NEVER USED COCAINE
52889,NEVER USED COCAINE
52890,DID NOT USE COCAINE IN THE PAST 12 MOS
52891,NEVER USED COCAINE
52892,NEVER USED COCAINE
52893,NEVER USED COCAINE
52894,NEVER USED COCAINE
52895,NEVER USED COCAINE
52896,NEVER USED COCAINE
52897,NEVER USED COCAINE
52898,NEVER USED COCAINE
52899,NEVER USED COCAINE
52900,NEVER USED COCAINE
52901,NEVER USED COCAINE
52902,NEVER USED COCAINE
52903,DID NOT USE COCAINE IN THE PAST 12 MOS
52904,NEVER USED COCAINE
52905,NEVER USED COCAINE
52906,NEVER USED COCAINE
52907,NEVER USED COCAINE
52908,DID NOT USE COCAINE IN THE PAST 12 MOS
52909,NEVER USED COCAINE
52910,NEVER USED COCAINE
52911,NEVER USED COCAINE
52912,NEVER USED COCAINE
52913,NEVER USED COCAINE
52914,NEVER USED COCAINE
52915,NEVER USED COCAINE
52916,NEVER USED COCAINE
52917,DID NOT USE COCAINE IN THE PAST 12 MOS
52918,No
52919,NEVER USED COCAINE
52920,NEVER USED COCAINE
52921,DID NOT USE COCAINE IN THE PAST 12 MOS
52922,NEVER USED COCAINE
52923,NEVER USED COCAINE
52924,NEVER USED COCAINE
52925,NEVER USED COCAINE
52926,NEVER USED COCAINE
52927,NEVER USED COCAINE
52928,NEVER USED COCAINE
52929,NEVER USED COCAINE
52930,NEVER USED COCAINE
52931,No
52932,NEVER USED COCAINE
52933,NEVER USED COCAINE
52934,NEVER USED COCAINE
52935,NEVER USED COCAINE
52936,NEVER USED COCAINE
52937,No
52938,NEVER USED COCAINE
52939,NEVER USED COCAINE
52940,DID NOT USE COCAINE IN THE PAST 12 MOS
52941,NEVER USED COCAINE
52942,NEVER USED COCAINE
52943,NEVER USED COCAINE
52944,DID NOT USE COCAINE IN THE PAST 12 MOS
52945,NEVER USED COCAINE
52946,NEVER USED COCAINE
52947,NEVER USED COCAINE
52948,NEVER USED COCAINE
52949,NEVER USED COCAINE
52950,NEVER USED COCAINE
52951,NEVER USED COCAINE
52952,NEVER USED COCAINE
52953,NEVER USED COCAINE
52954,NEVER USED COCAINE
52955,NEVER USED COCAINE
52956,NEVER USED COCAINE
52957,NEVER USED COCAINE
52958,NEVER USED COCAINE
52959,NEVER USED COCAINE
52960,DID NOT USE COCAINE IN THE PAST 12 MOS
52961,NEVER USED COCAINE
52962,NEVER USED COCAINE
52963,NEVER USED COCAINE
52964,NEVER USED COCAINE
52965,NEVER USED COCAINE
52966,NEVER USED COCAINE
52967,NEVER USED COCAINE
52968,NEVER USED COCAINE
52969,NEVER USED COCAINE
52970,NEVER USED COCAINE
52971,NEVER USED COCAINE
52972,NEVER USED COCAINE
52973,NEVER USED COCAINE
52974,NEVER USED COCAINE
52975,No
52976,NEVER USED COCAINE
52977,NEVER USED COCAINE
52978,NEVER USED COCAINE
52979,NEVER USED COCAINE
52980,NEVER USED COCAINE
52981,NEVER USED COCAINE
52982,DID NOT USE COCAINE IN THE PAST 12 MOS
52983,NEVER USED COCAINE
52984,NEVER USED COCAINE
52985,NEVER USED COCAINE
52986,NEVER USED COCAINE
52987,NEVER USED COCAINE
52988,NEVER USED COCAINE
52989,NEVER USED COCAINE
52990,NEVER USED COCAINE
52991,DID NOT USE COCAINE IN THE PAST 12 MOS
52992,NEVER USED COCAINE
52993,NEVER USED COCAINE
52994,DID NOT USE COCAINE IN THE PAST 12 MOS
52995,NEVER USED COCAINE
52996,No
52997,NEVER USED COCAINE
52998,NEVER USED COCAINE
52999,NEVER USED COCAINE
53000,NEVER USED COCAINE
53001,NEVER USED COCAINE
53002,DID NOT USE COCAINE IN THE PAST 12 MOS
53003,NEVER USED COCAINE
53004,NEVER USED COCAINE
53005,NEVER USED COCAINE
53006,NEVER USED COCAINE
53007,NEVER USED COCAINE
53008,DID NOT USE COCAINE IN THE PAST 12 MOS
53009,NEVER USED COCAINE
53010,NEVER USED COCAINE
53011,NEVER USED COCAINE
53012,DID NOT USE COCAINE IN THE PAST 12 MOS
53013,NEVER USED COCAINE
53014,NEVER USED COCAINE
53015,NEVER USED COCAINE
53016,NEVER USED COCAINE
53017,No
53018,NEVER USED COCAINE
53019,NEVER USED COCAINE
53020,NEVER USED COCAINE
53021,NEVER USED COCAINE
53022,NEVER USED COCAINE
53023,NEVER USED COCAINE
53024,NEVER USED COCAINE
53025,NEVER USED COCAINE
53026,NEVER USED COCAINE
53027,NEVER USED COCAINE
53028,NEVER USED COCAINE
53029,NEVER USED COCAINE
53030,NEVER USED COCAINE
53031,NEVER USED COCAINE
53032,NEVER USED COCAINE
53033,NEVER USED COCAINE
53034,NEVER USED COCAINE
53035,NEVER USED COCAINE
53036,NEVER USED COCAINE
53037,NEVER USED COCAINE
53038,NEVER USED COCAINE
53039,NEVER USED COCAINE
53040,NEVER USED COCAINE
53041,NEVER USED COCAINE
53042,NEVER USED COCAINE
53043,NEVER USED COCAINE
53044,NEVER USED COCAINE
53045,NEVER USED COCAINE
53046,DID NOT USE COCAINE IN THE PAST 12 MOS
53047,NEVER USED COCAINE
53048,NEVER USED COCAINE
53049,NEVER USED COCAINE
53050,NEVER USED COCAINE
53051,NEVER USED COCAINE
53052,NEVER USED COCAINE
53053,Yes
53054,NEVER USED COCAINE
53055,NEVER USED COCAINE
53056,NEVER USED COCAINE
53057,NEVER USED COCAINE
53058,NEVER USED COCAINE
53059,NEVER USED COCAINE
53060,NEVER USED COCAINE
53061,NEVER USED COCAINE
53062,NEVER USED COCAINE
53063,NEVER USED COCAINE
53064,NEVER USED COCAINE
53065,NEVER USED COCAINE
53066,NEVER USED COCAINE
53067,NEVER USED COCAINE
53068,NEVER USED COCAINE
53069,NEVER USED COCAINE
53070,DID NOT USE COCAINE IN THE PAST 12 MOS
53071,NEVER USED COCAINE
53072,NEVER USED COCAINE
53073,NEVER USED COCAINE
53074,NEVER USED COCAINE
53075,NEVER USED COCAINE
53076,NEVER USED COCAINE
53077,NEVER USED COCAINE
53078,NEVER USED COCAINE
53079,NEVER USED COCAINE
53080,No
53081,NEVER USED COCAINE
53082,NEVER USED COCAINE
53083,NEVER USED COCAINE
53084,NEVER USED COCAINE
53085,NEVER USED COCAINE
53086,NEVER USED COCAINE
53087,NEVER USED COCAINE
53088,NEVER USED COCAINE
53089,NEVER USED COCAINE
53090,NEVER USED COCAINE
53091,DID NOT USE COCAINE IN THE PAST 12 MOS
53092,NEVER USED COCAINE
53093,NEVER USED COCAINE
53094,No
53095,NEVER USED COCAINE
53096,No
53097,NEVER USED COCAINE
53098,NEVER USED COCAINE
53099,DID NOT USE COCAINE IN THE PAST 12 MOS
53100,NEVER USED COCAINE
53101,NEVER USED COCAINE
53102,NEVER USED COCAINE
