,COCLSACT
41806,NEVER USED COCAINE
41807,NEVER USED COCAINE
41808,NEVER USED COCAINE
41809,NEVER USED COCAINE
41810,NEVER USED COCAINE
41811,NEVER USED COCAINE
41812,NEVER USED COCAINE
41813,NEVER USED COCAINE
41814,NEVER USED COCAINE
41815,NEVER USED COCAINE
41816,NEVER USED COCAINE
41817,NEVER USED COCAINE
41818,NEVER USED COCAINE
41819,NEVER USED COCAINE
41820,NEVER USED COCAINE
41821,NEVER USED COCAINE
41822,DID NOT USE COCAINE IN THE PAST 12 MOS
41823,NEVER USED COCAINE
41824,NEVER USED COCAINE
41825,NEVER USED COCAINE
41826,NEVER USED COCAINE
41827,DID NOT USE COCAINE IN THE PAST 12 MOS
41828,NEVER USED COCAINE
41829,NEVER USED COCAINE
41830,NEVER USED COCAINE
41831,DID NOT USE COCAINE IN THE PAST 12 MOS
41832,NEVER USED COCAINE
41833,NEVER USED COCAINE
41834,NEVER USED COCAINE
41835,NEVER USED COCAINE
41836,DID NOT USE COCAINE IN THE PAST 12 MOS
41837,NEVER USED COCAINE
41838,NEVER USED COCAINE
41839,NEVER USED COCAINE
41840,NEVER USED COCAINE
41841,NEVER USED COCAINE
41842,NEVER USED COCAINE
41843,NEVER USED COCAINE
41844,NEVER USED COCAINE
41845,NEVER USED COCAINE
41846,NEVER USED COCAINE
41847,NEVER USED COCAINE
41848,NEVER USED COCAINE
41849,NEVER USED COCAINE
41850,NEVER USED COCAINE
41851,NEVER USED COCAINE
41852,No
41853,NEVER USED COCAINE
41854,NEVER USED COCAINE
41855,DID NOT USE COCAINE IN THE PAST 12 MOS
41856,NEVER USED COCAINE
41857,NEVER USED COCAINE
41858,NEVER USED COCAINE
41859,NEVER USED COCAINE
41860,NEVER USED COCAINE
41861,NEVER USED COCAINE
41862,NEVER USED COCAINE
41863,NEVER USED COCAINE
41864,NEVER USED COCAINE
41865,NEVER USED COCAINE
41866,No
41867,NEVER USED COCAINE
41868,NEVER USED COCAINE
41869,NEVER USED COCAINE
41870,DID NOT USE COCAINE IN THE PAST 12 MOS
41871,NEVER USED COCAINE
41872,NEVER USED COCAINE
41873,NEVER USED COCAINE
41874,NEVER USED COCAINE
41875,NEVER USED COCAINE
41876,DID NOT USE COCAINE IN THE PAST 12 MOS
41877,NEVER USED COCAINE
41878,NEVER USED COCAINE
41879,NEVER USED COCAINE
41880,NEVER USED COCAINE
41881,NEVER USED COCAINE
41882,NEVER USED COCAINE
41883,NEVER USED COCAINE
41884,NEVER USED COCAINE
41885,NEVER USED COCAINE
41886,NEVER USED COCAINE
41887,NEVER USED COCAINE
41888,NEVER USED COCAINE
41889,NEVER USED COCAINE
41890,NEVER USED COCAINE
41891,DID NOT USE COCAINE IN THE PAST 12 MOS
41892,NEVER USED COCAINE
41893,NEVER USED COCAINE
41894,NEVER USED COCAINE
41895,NEVER USED COCAINE
41896,NEVER USED COCAINE
41897,NEVER USED COCAINE
41898,NEVER USED COCAINE
41899,NEVER USED COCAINE
41900,NEVER USED COCAINE
41901,NEVER USED COCAINE
41902,NEVER USED COCAINE
41903,NEVER USED COCAINE
41904,NEVER USED COCAINE
41905,NEVER USED COCAINE
41906,NEVER USED COCAINE
41907,NEVER USED COCAINE
41908,NEVER USED COCAINE
41909,NEVER USED COCAINE
41910,NEVER USED COCAINE
41911,NEVER USED COCAINE
41912,NEVER USED COCAINE
41913,NEVER USED COCAINE
41914,No
41915,NEVER USED COCAINE
41916,NEVER USED COCAINE
41917,NEVER USED COCAINE
41918,NEVER USED COCAINE
41919,NEVER USED COCAINE
41920,NEVER USED COCAINE
41921,NEVER USED COCAINE
41922,NEVER USED COCAINE
41923,NEVER USED COCAINE
41924,NEVER USED COCAINE
41925,NEVER USED COCAINE
41926,NEVER USED COCAINE
41927,NEVER USED COCAINE
41928,NEVER USED COCAINE
41929,NEVER USED COCAINE
41930,NEVER USED COCAINE
41931,DID NOT USE COCAINE IN THE PAST 12 MOS
41932,DID NOT USE COCAINE IN THE PAST 12 MOS
41933,NEVER USED COCAINE
41934,NEVER USED COCAINE
41935,NEVER USED COCAINE
41936,NEVER USED COCAINE
41937,NEVER USED COCAINE
41938,NEVER USED COCAINE
41939,NEVER USED COCAINE
41940,NEVER USED COCAINE
41941,NEVER USED COCAINE
41942,NEVER USED COCAINE
41943,NEVER USED COCAINE
41944,NEVER USED COCAINE
41945,NEVER USED COCAINE
41946,NEVER USED COCAINE
41947,NEVER USED COCAINE
41948,NEVER USED COCAINE
41949,DID NOT USE COCAINE IN THE PAST 12 MOS
41950,NEVER USED COCAINE
41951,NEVER USED COCAINE
41952,DID NOT USE COCAINE IN THE PAST 12 MOS
41953,NEVER USED COCAINE
41954,DID NOT USE COCAINE IN THE PAST 12 MOS
41955,NEVER USED COCAINE
41956,NEVER USED COCAINE
41957,NEVER USED COCAINE
41958,NEVER USED COCAINE
41959,NEVER USED COCAINE
41960,NEVER USED COCAINE
41961,NEVER USED COCAINE
41962,NEVER USED COCAINE
41963,Yes
41964,NEVER USED COCAINE
41965,NEVER USED COCAINE
41966,NEVER USED COCAINE
41967,NEVER USED COCAINE
41968,NEVER USED COCAINE
41969,NEVER USED COCAINE
41970,NEVER USED COCAINE
41971,NEVER USED COCAINE
41972,NEVER USED COCAINE
41973,NEVER USED COCAINE
41974,NEVER USED COCAINE
41975,NEVER USED COCAINE
41976,NEVER USED COCAINE
41977,NEVER USED COCAINE
41978,NEVER USED COCAINE
41979,NEVER USED COCAINE
41980,NEVER USED COCAINE
41981,NEVER USED COCAINE
41982,NEVER USED COCAINE
41983,DID NOT USE COCAINE IN THE PAST 12 MOS
41984,NEVER USED COCAINE
41985,NEVER USED COCAINE
41986,NEVER USED COCAINE
41987,NEVER USED COCAINE
41988,NEVER USED COCAINE
41989,NEVER USED COCAINE
41990,NEVER USED COCAINE
41991,NEVER USED COCAINE
41992,NEVER USED COCAINE
41993,NEVER USED COCAINE
41994,NEVER USED COCAINE
41995,NEVER USED COCAINE
41996,DID NOT USE COCAINE IN THE PAST 12 MOS
41997,NEVER USED COCAINE
41998,NEVER USED COCAINE
41999,NEVER USED COCAINE
42000,NEVER USED COCAINE
42001,NEVER USED COCAINE
42002,NEVER USED COCAINE
42003,NEVER USED COCAINE
42004,NEVER USED COCAINE
42005,NEVER USED COCAINE
42006,NEVER USED COCAINE
42007,NEVER USED COCAINE
42008,NEVER USED COCAINE
42009,NEVER USED COCAINE
42010,NEVER USED COCAINE
42011,DID NOT USE COCAINE IN THE PAST 12 MOS
42012,NEVER USED COCAINE
42013,NEVER USED COCAINE
42014,NEVER USED COCAINE
42015,NEVER USED COCAINE
42016,NEVER USED COCAINE
42017,DID NOT USE COCAINE IN THE PAST 12 MOS
42018,DID NOT USE COCAINE IN THE PAST 12 MOS
42019,NEVER USED COCAINE
42020,NEVER USED COCAINE
42021,NEVER USED COCAINE
42022,NEVER USED COCAINE
42023,NEVER USED COCAINE
42024,NEVER USED COCAINE
42025,NEVER USED COCAINE
42026,NEVER USED COCAINE
42027,NEVER USED COCAINE
42028,NEVER USED COCAINE
42029,NEVER USED COCAINE
42030,NEVER USED COCAINE
42031,NEVER USED COCAINE
42032,NEVER USED COCAINE
42033,NEVER USED COCAINE
42034,NEVER USED COCAINE
42035,NEVER USED COCAINE
42036,NEVER USED COCAINE
42037,NEVER USED COCAINE
42038,NEVER USED COCAINE
42039,DID NOT USE COCAINE IN THE PAST 12 MOS
42040,DID NOT USE COCAINE IN THE PAST 12 MOS
42041,NEVER USED COCAINE
42042,NEVER USED COCAINE
42043,NEVER USED COCAINE
42044,NEVER USED COCAINE
42045,NEVER USED COCAINE
42046,NEVER USED COCAINE
42047,NEVER USED COCAINE
42048,NEVER USED COCAINE
42049,NEVER USED COCAINE
42050,NEVER USED COCAINE
42051,NEVER USED COCAINE
42052,NEVER USED COCAINE
42053,NEVER USED COCAINE
42054,NEVER USED COCAINE
42055,NEVER USED COCAINE
42056,NEVER USED COCAINE
42057,NEVER USED COCAINE
42058,NEVER USED COCAINE
42059,NEVER USED COCAINE
42060,NEVER USED COCAINE
42061,NEVER USED COCAINE
42062,No
42063,NEVER USED COCAINE
42064,NEVER USED COCAINE
42065,NEVER USED COCAINE
42066,NEVER USED COCAINE
42067,NEVER USED COCAINE
42068,NEVER USED COCAINE
42069,NEVER USED COCAINE
42070,NEVER USED COCAINE
42071,NEVER USED COCAINE
42072,NEVER USED COCAINE
42073,DID NOT USE COCAINE IN THE PAST 12 MOS
42074,NEVER USED COCAINE
42075,NEVER USED COCAINE
42076,NEVER USED COCAINE
42077,NEVER USED COCAINE
42078,NEVER USED COCAINE
42079,NEVER USED COCAINE
42080,DID NOT USE COCAINE IN THE PAST 12 MOS
42081,NEVER USED COCAINE
42082,NEVER USED COCAINE
42083,NEVER USED COCAINE
42084,NEVER USED COCAINE
42085,NEVER USED COCAINE
42086,DID NOT USE COCAINE IN THE PAST 12 MOS
42087,NEVER USED COCAINE
42088,NEVER USED COCAINE
42089,NEVER USED COCAINE
42090,NEVER USED COCAINE
42091,NEVER USED COCAINE
42092,NEVER USED COCAINE
42093,NEVER USED COCAINE
42094,NEVER USED COCAINE
42095,NEVER USED COCAINE
42096,NEVER USED COCAINE
42097,NEVER USED COCAINE
42098,NEVER USED COCAINE
42099,NEVER USED COCAINE
42100,NEVER USED COCAINE
42101,DID NOT USE COCAINE IN THE PAST 12 MOS
42102,NEVER USED COCAINE
42103,NEVER USED COCAINE
42104,NEVER USED COCAINE
42105,NEVER USED COCAINE
42106,NEVER USED COCAINE
42107,DID NOT USE COCAINE IN THE PAST 12 MOS
42108,NEVER USED COCAINE
42109,NEVER USED COCAINE
42110,NEVER USED COCAINE
42111,DID NOT USE COCAINE IN THE PAST 12 MOS
42112,NEVER USED COCAINE
42113,NEVER USED COCAINE
42114,NEVER USED COCAINE
42115,NEVER USED COCAINE
42116,NEVER USED COCAINE
42117,NEVER USED COCAINE
42118,NEVER USED COCAINE
42119,NEVER USED COCAINE
42120,NEVER USED COCAINE
42121,NEVER USED COCAINE
42122,NEVER USED COCAINE
42123,NEVER USED COCAINE
42124,NEVER USED COCAINE
42125,NEVER USED COCAINE
42126,NEVER USED COCAINE
42127,DID NOT USE COCAINE IN THE PAST 12 MOS
42128,NEVER USED COCAINE
42129,NEVER USED COCAINE
42130,NEVER USED COCAINE
42131,NEVER USED COCAINE
42132,NEVER USED COCAINE
42133,NEVER USED COCAINE
42134,NEVER USED COCAINE
42135,NEVER USED COCAINE
42136,NEVER USED COCAINE
42137,NEVER USED COCAINE
42138,DID NOT USE COCAINE IN THE PAST 12 MOS
42139,NEVER USED COCAINE
42140,NEVER USED COCAINE
42141,No
42142,NEVER USED COCAINE
42143,NEVER USED COCAINE
42144,NEVER USED COCAINE
42145,NEVER USED COCAINE
42146,NEVER USED COCAINE
42147,NEVER USED COCAINE
42148,NEVER USED COCAINE
42149,NEVER USED COCAINE
42150,NEVER USED COCAINE
42151,NEVER USED COCAINE
42152,NEVER USED COCAINE
42153,NEVER USED COCAINE
42154,DID NOT USE COCAINE IN THE PAST 12 MOS
42155,NEVER USED COCAINE
42156,NEVER USED COCAINE
42157,NEVER USED COCAINE
42158,NEVER USED COCAINE
42159,NEVER USED COCAINE
42160,NEVER USED COCAINE
42161,NEVER USED COCAINE
42162,NEVER USED COCAINE
42163,NEVER USED COCAINE
42164,NEVER USED COCAINE
42165,NEVER USED COCAINE
42166,NEVER USED COCAINE
42167,NEVER USED COCAINE
42168,DID NOT USE COCAINE IN THE PAST 12 MOS
42169,Yes
42170,NEVER USED COCAINE
42171,NEVER USED COCAINE
42172,NEVER USED COCAINE
42173,NEVER USED COCAINE
42174,NEVER USED COCAINE
42175,NEVER USED COCAINE
42176,NEVER USED COCAINE
42177,NEVER USED COCAINE
42178,NEVER USED COCAINE
42179,Yes
42180,NEVER USED COCAINE
42181,NEVER USED COCAINE
42182,DID NOT USE COCAINE IN THE PAST 12 MOS
42183,NEVER USED COCAINE
42184,NEVER USED COCAINE
42185,NEVER USED COCAINE
42186,NEVER USED COCAINE
42187,NEVER USED COCAINE
42188,NEVER USED COCAINE
42189,NEVER USED COCAINE
42190,NEVER USED COCAINE
42191,DID NOT USE COCAINE IN THE PAST 12 MOS
42192,DID NOT USE COCAINE IN THE PAST 12 MOS
42193,NEVER USED COCAINE
42194,NEVER USED COCAINE
42195,NEVER USED COCAINE
42196,NEVER USED COCAINE
42197,NEVER USED COCAINE
42198,NEVER USED COCAINE
42199,NEVER USED COCAINE
42200,NEVER USED COCAINE
42201,NEVER USED COCAINE
42202,NEVER USED COCAINE
42203,NEVER USED COCAINE
42204,NEVER USED COCAINE
42205,DID NOT USE COCAINE IN THE PAST 12 MOS
42206,NEVER USED COCAINE
42207,NEVER USED COCAINE
42208,DID NOT USE COCAINE IN THE PAST 12 MOS
42209,NEVER USED COCAINE
42210,NEVER USED COCAINE
42211,NEVER USED COCAINE
42212,NEVER USED COCAINE
42213,NEVER USED COCAINE
42214,NEVER USED COCAINE
42215,NEVER USED COCAINE
42216,BLANK (NO ANSWER)
42217,No
42218,NEVER USED COCAINE
42219,NEVER USED COCAINE
42220,NEVER USED COCAINE
42221,NEVER USED COCAINE
42222,NEVER USED COCAINE
42223,NEVER USED COCAINE
42224,NEVER USED COCAINE
42225,DID NOT USE COCAINE IN THE PAST 12 MOS
42226,NEVER USED COCAINE
42227,NEVER USED COCAINE
42228,NEVER USED COCAINE
42229,NEVER USED COCAINE
42230,NEVER USED COCAINE
42231,NEVER USED COCAINE
42232,DID NOT USE COCAINE IN THE PAST 12 MOS
42233,NEVER USED COCAINE
42234,NEVER USED COCAINE
42235,DID NOT USE COCAINE IN THE PAST 12 MOS
42236,NEVER USED COCAINE
42237,NEVER USED COCAINE
42238,DID NOT USE COCAINE IN THE PAST 12 MOS
42239,NEVER USED COCAINE
42240,NEVER USED COCAINE
42241,NEVER USED COCAINE
42242,NEVER USED COCAINE
42243,NEVER USED COCAINE
42244,NEVER USED COCAINE
42245,NEVER USED COCAINE
42246,NEVER USED COCAINE
42247,NEVER USED COCAINE
42248,NEVER USED COCAINE
42249,NEVER USED COCAINE
42250,NEVER USED COCAINE
42251,NEVER USED COCAINE
42252,NEVER USED COCAINE
42253,NEVER USED COCAINE
42254,NEVER USED COCAINE
42255,NEVER USED COCAINE
42256,NEVER USED COCAINE
42257,NEVER USED COCAINE
42258,NEVER USED COCAINE
42259,NEVER USED COCAINE
42260,DID NOT USE COCAINE IN THE PAST 12 MOS
42261,NEVER USED COCAINE
42262,NEVER USED COCAINE
42263,NEVER USED COCAINE
42264,NEVER USED COCAINE
42265,NEVER USED COCAINE
42266,NEVER USED COCAINE
42267,NEVER USED COCAINE
42268,NEVER USED COCAINE
42269,NEVER USED COCAINE
42270,NEVER USED COCAINE
42271,NEVER USED COCAINE
42272,NEVER USED COCAINE
42273,NEVER USED COCAINE
42274,DID NOT USE COCAINE IN THE PAST 12 MOS
42275,NEVER USED COCAINE
42276,DID NOT USE COCAINE IN THE PAST 12 MOS
42277,NEVER USED COCAINE
42278,NEVER USED COCAINE
42279,DID NOT USE COCAINE IN THE PAST 12 MOS
42280,NEVER USED COCAINE
42281,NEVER USED COCAINE
42282,NEVER USED COCAINE
42283,NEVER USED COCAINE
42284,NEVER USED COCAINE
42285,NEVER USED COCAINE
42286,NEVER USED COCAINE
42287,NEVER USED COCAINE
42288,NEVER USED COCAINE
42289,NEVER USED COCAINE
42290,NEVER USED COCAINE
42291,NEVER USED COCAINE
42292,NEVER USED COCAINE
42293,No
42294,DID NOT USE COCAINE IN THE PAST 12 MOS
42295,No
42296,NEVER USED COCAINE
42297,NEVER USED COCAINE
42298,NEVER USED COCAINE
42299,NEVER USED COCAINE
42300,NEVER USED COCAINE
42301,NEVER USED COCAINE
42302,NEVER USED COCAINE
42303,NEVER USED COCAINE
42304,DID NOT USE COCAINE IN THE PAST 12 MOS
42305,NEVER USED COCAINE
42306,NEVER USED COCAINE
42307,NEVER USED COCAINE
42308,NEVER USED COCAINE
42309,NEVER USED COCAINE
42310,NEVER USED COCAINE
42311,NEVER USED COCAINE
42312,NEVER USED COCAINE
42313,NEVER USED COCAINE
42314,NEVER USED COCAINE
42315,DID NOT USE COCAINE IN THE PAST 12 MOS
42316,NEVER USED COCAINE
42317,NEVER USED COCAINE
42318,NEVER USED COCAINE
42319,NEVER USED COCAINE
42320,NEVER USED COCAINE
42321,NEVER USED COCAINE
42322,NEVER USED COCAINE
42323,NEVER USED COCAINE
42324,NEVER USED COCAINE
42325,NEVER USED COCAINE
42326,NEVER USED COCAINE
42327,NEVER USED COCAINE
42328,NEVER USED COCAINE
42329,NEVER USED COCAINE
42330,NEVER USED COCAINE
42331,NEVER USED COCAINE
42332,NEVER USED COCAINE
42333,NEVER USED COCAINE
42334,NEVER USED COCAINE
42335,NEVER USED COCAINE
42336,Yes
42337,NEVER USED COCAINE
42338,NEVER USED COCAINE
42339,NEVER USED COCAINE
42340,NEVER USED COCAINE
42341,DID NOT USE COCAINE IN THE PAST 12 MOS
42342,NEVER USED COCAINE
42343,NEVER USED COCAINE
42344,NEVER USED COCAINE
42345,NEVER USED COCAINE
42346,NEVER USED COCAINE
42347,NEVER USED COCAINE
42348,DID NOT USE COCAINE IN THE PAST 12 MOS
42349,NEVER USED COCAINE
42350,NEVER USED COCAINE
42351,NEVER USED COCAINE
42352,DID NOT USE COCAINE IN THE PAST 12 MOS
42353,NEVER USED COCAINE
42354,NEVER USED COCAINE
42355,NEVER USED COCAINE
42356,NEVER USED COCAINE
42357,NEVER USED COCAINE
42358,NEVER USED COCAINE
42359,NEVER USED COCAINE
42360,NEVER USED COCAINE
42361,NEVER USED COCAINE
42362,NEVER USED COCAINE
42363,NEVER USED COCAINE
42364,NEVER USED COCAINE
42365,NEVER USED COCAINE
42366,NEVER USED COCAINE
42367,NEVER USED COCAINE
42368,NEVER USED COCAINE
42369,NEVER USED COCAINE
42370,NEVER USED COCAINE
42371,NEVER USED COCAINE
42372,NEVER USED COCAINE
42373,NEVER USED COCAINE
42374,NEVER USED COCAINE
42375,NEVER USED COCAINE
42376,NEVER USED COCAINE
42377,No
42378,DID NOT USE COCAINE IN THE PAST 12 MOS
42379,NEVER USED COCAINE
42380,NEVER USED COCAINE
42381,NEVER USED COCAINE
42382,NEVER USED COCAINE
42383,NEVER USED COCAINE
42384,NEVER USED COCAINE
42385,NEVER USED COCAINE
42386,DID NOT USE COCAINE IN THE PAST 12 MOS
42387,NEVER USED COCAINE
42388,NEVER USED COCAINE
42389,NEVER USED COCAINE
42390,DID NOT USE COCAINE IN THE PAST 12 MOS
42391,NEVER USED COCAINE
42392,NEVER USED COCAINE
42393,NEVER USED COCAINE
42394,NEVER USED COCAINE
42395,NEVER USED COCAINE
42396,NEVER USED COCAINE
42397,NEVER USED COCAINE
42398,NEVER USED COCAINE
42399,NEVER USED COCAINE
42400,No
42401,DID NOT USE COCAINE IN THE PAST 12 MOS
42402,NEVER USED COCAINE
42403,NEVER USED COCAINE
42404,No
42405,NEVER USED COCAINE
42406,NEVER USED COCAINE
42407,NEVER USED COCAINE
42408,NEVER USED COCAINE
42409,NEVER USED COCAINE
42410,NEVER USED COCAINE
42411,NEVER USED COCAINE
42412,NEVER USED COCAINE
42413,NEVER USED COCAINE
42414,DID NOT USE COCAINE IN THE PAST 12 MOS
42415,DID NOT USE COCAINE IN THE PAST 12 MOS
42416,NEVER USED COCAINE
42417,NEVER USED COCAINE
42418,DID NOT USE COCAINE IN THE PAST 12 MOS
42419,NEVER USED COCAINE
42420,NEVER USED COCAINE
42421,NEVER USED COCAINE
42422,NEVER USED COCAINE
42423,NEVER USED COCAINE
42424,NEVER USED COCAINE
42425,NEVER USED COCAINE
42426,NEVER USED COCAINE
42427,NEVER USED COCAINE
42428,NEVER USED COCAINE
42429,NEVER USED COCAINE
42430,DID NOT USE COCAINE IN THE PAST 12 MOS
42431,NEVER USED COCAINE
42432,NEVER USED COCAINE
42433,NEVER USED COCAINE
42434,NEVER USED COCAINE
42435,NEVER USED COCAINE
42436,NEVER USED COCAINE
42437,NEVER USED COCAINE
42438,DID NOT USE COCAINE IN THE PAST 12 MOS
42439,NEVER USED COCAINE
42440,NEVER USED COCAINE
42441,DID NOT USE COCAINE IN THE PAST 12 MOS
42442,NEVER USED COCAINE
42443,NEVER USED COCAINE
42444,NEVER USED COCAINE
42445,DID NOT USE COCAINE IN THE PAST 12 MOS
42446,NEVER USED COCAINE
42447,NEVER USED COCAINE
42448,NEVER USED COCAINE
42449,NEVER USED COCAINE
42450,NEVER USED COCAINE
42451,NEVER USED COCAINE
42452,NEVER USED COCAINE
42453,DID NOT USE COCAINE IN THE PAST 12 MOS
42454,NEVER USED COCAINE
42455,NEVER USED COCAINE
42456,NEVER USED COCAINE
42457,NEVER USED COCAINE
42458,DID NOT USE COCAINE IN THE PAST 12 MOS
42459,NEVER USED COCAINE
42460,NEVER USED COCAINE
42461,NEVER USED COCAINE
42462,NEVER USED COCAINE
42463,NEVER USED COCAINE
42464,NEVER USED COCAINE
42465,NEVER USED COCAINE
42466,NEVER USED COCAINE
42467,NEVER USED COCAINE
42468,NEVER USED COCAINE
42469,NEVER USED COCAINE
42470,NEVER USED COCAINE
42471,NEVER USED COCAINE
42472,NEVER USED COCAINE
42473,NEVER USED COCAINE
42474,NEVER USED COCAINE
42475,DID NOT USE COCAINE IN THE PAST 12 MOS
42476,NEVER USED COCAINE
42477,NEVER USED COCAINE
42478,NEVER USED COCAINE
42479,NEVER USED COCAINE
42480,DID NOT USE COCAINE IN THE PAST 12 MOS
42481,NEVER USED COCAINE
42482,Yes
42483,DID NOT USE COCAINE IN THE PAST 12 MOS
42484,NEVER USED COCAINE
42485,No
42486,NEVER USED COCAINE
42487,DID NOT USE COCAINE IN THE PAST 12 MOS
42488,NEVER USED COCAINE
42489,NEVER USED COCAINE
42490,NEVER USED COCAINE
42491,NEVER USED COCAINE
42492,NEVER USED COCAINE
42493,NEVER USED COCAINE
42494,No
42495,NEVER USED COCAINE
42496,NEVER USED COCAINE
42497,No
42498,NEVER USED COCAINE
42499,NEVER USED COCAINE
42500,NEVER USED COCAINE
42501,DID NOT USE COCAINE IN THE PAST 12 MOS
42502,DID NOT USE COCAINE IN THE PAST 12 MOS
42503,DID NOT USE COCAINE IN THE PAST 12 MOS
42504,NEVER USED COCAINE
42505,NEVER USED COCAINE
42506,NEVER USED COCAINE
42507,NEVER USED COCAINE
42508,NEVER USED COCAINE
42509,NEVER USED COCAINE
42510,NEVER USED COCAINE
42511,NEVER USED COCAINE
42512,NEVER USED COCAINE
42513,NEVER USED COCAINE
42514,DID NOT USE COCAINE IN THE PAST 12 MOS
42515,NEVER USED COCAINE
42516,NEVER USED COCAINE
42517,NEVER USED COCAINE
42518,NEVER USED COCAINE
42519,NEVER USED COCAINE
42520,NEVER USED COCAINE
42521,NEVER USED COCAINE
42522,NEVER USED COCAINE
42523,NEVER USED COCAINE
42524,NEVER USED COCAINE
42525,DID NOT USE COCAINE IN THE PAST 12 MOS
42526,NEVER USED COCAINE
42527,NEVER USED COCAINE
42528,NEVER USED COCAINE
42529,NEVER USED COCAINE
42530,NEVER USED COCAINE
42531,NEVER USED COCAINE
42532,NEVER USED COCAINE
42533,NEVER USED COCAINE
42534,NEVER USED COCAINE
42535,NEVER USED COCAINE
42536,NEVER USED COCAINE
42537,NEVER USED COCAINE
42538,NEVER USED COCAINE
42539,NEVER USED COCAINE
42540,NEVER USED COCAINE
42541,NEVER USED COCAINE
42542,NEVER USED COCAINE
42543,NEVER USED COCAINE
42544,NEVER USED COCAINE
42545,NEVER USED COCAINE
42546,NEVER USED COCAINE
42547,DID NOT USE COCAINE IN THE PAST 12 MOS
42548,NEVER USED COCAINE
42549,NEVER USED COCAINE
42550,NEVER USED COCAINE
42551,NEVER USED COCAINE
42552,NEVER USED COCAINE
42553,NEVER USED COCAINE
42554,NEVER USED COCAINE
42555,NEVER USED COCAINE
42556,NEVER USED COCAINE
42557,NEVER USED COCAINE
42558,DID NOT USE COCAINE IN THE PAST 12 MOS
42559,NEVER USED COCAINE
42560,NEVER USED COCAINE
42561,DID NOT USE COCAINE IN THE PAST 12 MOS
42562,NEVER USED COCAINE
42563,DID NOT USE COCAINE IN THE PAST 12 MOS
42564,NEVER USED COCAINE
42565,NEVER USED COCAINE
42566,NEVER USED COCAINE
42567,NEVER USED COCAINE
42568,NEVER USED COCAINE
42569,NEVER USED COCAINE
42570,NEVER USED COCAINE
42571,NEVER USED COCAINE
42572,NEVER USED COCAINE
42573,NEVER USED COCAINE
42574,NEVER USED COCAINE
42575,NEVER USED COCAINE
42576,NEVER USED COCAINE
42577,NEVER USED COCAINE
42578,NEVER USED COCAINE
42579,NEVER USED COCAINE
42580,NEVER USED COCAINE
42581,NEVER USED COCAINE
42582,NEVER USED COCAINE
42583,NEVER USED COCAINE
42584,NEVER USED COCAINE
42585,NEVER USED COCAINE
42586,NEVER USED COCAINE
42587,NEVER USED COCAINE
42588,NEVER USED COCAINE
42589,NEVER USED COCAINE
42590,NEVER USED COCAINE
42591,NEVER USED COCAINE
42592,NEVER USED COCAINE
42593,NEVER USED COCAINE
42594,DID NOT USE COCAINE IN THE PAST 12 MOS
42595,NEVER USED COCAINE
42596,NEVER USED COCAINE
42597,NEVER USED COCAINE
42598,NEVER USED COCAINE
42599,NEVER USED COCAINE
42600,NEVER USED COCAINE
42601,NEVER USED COCAINE
42602,NEVER USED COCAINE
42603,NEVER USED COCAINE
42604,NEVER USED COCAINE
42605,NEVER USED COCAINE
42606,NEVER USED COCAINE
42607,NEVER USED COCAINE
42608,NEVER USED COCAINE
42609,NEVER USED COCAINE
42610,NEVER USED COCAINE
42611,NEVER USED COCAINE
42612,NEVER USED COCAINE
42613,DID NOT USE COCAINE IN THE PAST 12 MOS
42614,NEVER USED COCAINE
42615,NEVER USED COCAINE
42616,NEVER USED COCAINE
42617,NEVER USED COCAINE
42618,NEVER USED COCAINE
42619,NEVER USED COCAINE
42620,NEVER USED COCAINE
42621,NEVER USED COCAINE
42622,NEVER USED COCAINE
42623,NEVER USED COCAINE
42624,NEVER USED COCAINE
42625,NEVER USED COCAINE
42626,NEVER USED COCAINE
42627,NEVER USED COCAINE
42628,DID NOT USE COCAINE IN THE PAST 12 MOS
42629,NEVER USED COCAINE
42630,NEVER USED COCAINE
42631,NEVER USED COCAINE
42632,NEVER USED COCAINE
42633,DID NOT USE COCAINE IN THE PAST 12 MOS
42634,NEVER USED COCAINE
42635,NEVER USED COCAINE
42636,NEVER USED COCAINE
42637,NEVER USED COCAINE
42638,DID NOT USE COCAINE IN THE PAST 12 MOS
42639,NEVER USED COCAINE
42640,NEVER USED COCAINE
42641,NEVER USED COCAINE
42642,NEVER USED COCAINE
42643,NEVER USED COCAINE
42644,NEVER USED COCAINE
42645,DID NOT USE COCAINE IN THE PAST 12 MOS
42646,NEVER USED COCAINE
42647,NEVER USED COCAINE
42648,NEVER USED COCAINE
42649,NEVER USED COCAINE
42650,NEVER USED COCAINE
42651,NEVER USED COCAINE
42652,NEVER USED COCAINE
42653,NEVER USED COCAINE
42654,NEVER USED COCAINE
42655,NEVER USED COCAINE
42656,NEVER USED COCAINE
42657,NEVER USED COCAINE
42658,No
42659,NEVER USED COCAINE
42660,NEVER USED COCAINE
42661,NEVER USED COCAINE
42662,NEVER USED COCAINE
42663,DID NOT USE COCAINE IN THE PAST 12 MOS
42664,NEVER USED COCAINE
42665,NEVER USED COCAINE
42666,NEVER USED COCAINE
42667,NEVER USED COCAINE
42668,NEVER USED COCAINE
42669,NEVER USED COCAINE
42670,NEVER USED COCAINE
42671,NEVER USED COCAINE
42672,NEVER USED COCAINE
42673,NEVER USED COCAINE
