,COCLSACT
33581,DID NOT USE COCAINE IN THE PAST 12 MOS
33582,NEVER USED COCAINE
33583,NEVER USED COCAINE
33584,NEVER USED COCAINE
33585,NEVER USED COCAINE
33586,NEVER USED COCAINE
33587,DID NOT USE COCAINE IN THE PAST 12 MOS
33588,NEVER USED COCAINE
33589,DID NOT USE COCAINE IN THE PAST 12 MOS
33590,NEVER USED COCAINE
33591,NEVER USED COCAINE
33592,NEVER USED COCAINE
33593,NEVER USED COCAINE
33594,NEVER USED COCAINE
33595,NEVER USED COCAINE
33596,NEVER USED COCAINE
33597,NEVER USED COCAINE
33598,NEVER USED COCAINE
33599,No
33600,NEVER USED COCAINE
33601,NEVER USED COCAINE
33602,NEVER USED COCAINE
33603,NEVER USED COCAINE
33604,NEVER USED COCAINE
33605,NEVER USED COCAINE
33606,NEVER USED COCAINE
33607,NEVER USED COCAINE
33608,NEVER USED COCAINE
33609,NEVER USED COCAINE
33610,NEVER USED COCAINE
33611,NEVER USED COCAINE
33612,NEVER USED COCAINE
33613,DID NOT USE COCAINE IN THE PAST 12 MOS
33614,NEVER USED COCAINE
33615,NEVER USED COCAINE
33616,NEVER USED COCAINE
33617,NEVER USED COCAINE
33618,NEVER USED COCAINE
33619,NEVER USED COCAINE
33620,NEVER USED COCAINE
33621,NEVER USED COCAINE
33622,NEVER USED COCAINE
33623,NEVER USED COCAINE
33624,NEVER USED COCAINE
33625,NEVER USED COCAINE
33626,DID NOT USE COCAINE IN THE PAST 12 MOS
33627,NEVER USED COCAINE
33628,NEVER USED COCAINE
33629,NEVER USED COCAINE
33630,NEVER USED COCAINE
33631,NEVER USED COCAINE
33632,DID NOT USE COCAINE IN THE PAST 12 MOS
33633,NEVER USED COCAINE
33634,NEVER USED COCAINE
33635,NEVER USED COCAINE
33636,NEVER USED COCAINE
33637,DID NOT USE COCAINE IN THE PAST 12 MOS
33638,NEVER USED COCAINE
33639,NEVER USED COCAINE
33640,NEVER USED COCAINE
33641,NEVER USED COCAINE
33642,NEVER USED COCAINE
33643,NEVER USED COCAINE
33644,DID NOT USE COCAINE IN THE PAST 12 MOS
33645,NEVER USED COCAINE
33646,NEVER USED COCAINE
33647,NEVER USED COCAINE
33648,NEVER USED COCAINE
33649,No
33650,DID NOT USE COCAINE IN THE PAST 12 MOS
33651,NEVER USED COCAINE
33652,DID NOT USE COCAINE IN THE PAST 12 MOS
33653,NEVER USED COCAINE
33654,NEVER USED COCAINE
33655,DID NOT USE COCAINE IN THE PAST 12 MOS
33656,NEVER USED COCAINE
33657,NEVER USED COCAINE
33658,NEVER USED COCAINE
33659,No
33660,NEVER USED COCAINE
33661,NEVER USED COCAINE
33662,NEVER USED COCAINE
33663,NEVER USED COCAINE
33664,DID NOT USE COCAINE IN THE PAST 12 MOS
33665,DID NOT USE COCAINE IN THE PAST 12 MOS
33666,DID NOT USE COCAINE IN THE PAST 12 MOS
33667,NEVER USED COCAINE
33668,NEVER USED COCAINE
33669,NEVER USED COCAINE
33670,NEVER USED COCAINE
33671,NEVER USED COCAINE
33672,NEVER USED COCAINE
33673,NEVER USED COCAINE
33674,NEVER USED COCAINE
33675,NEVER USED COCAINE
33676,NEVER USED COCAINE
33677,NEVER USED COCAINE
33678,NEVER USED COCAINE
33679,NEVER USED COCAINE
33680,NEVER USED COCAINE
33681,NEVER USED COCAINE
33682,DID NOT USE COCAINE IN THE PAST 12 MOS
33683,DID NOT USE COCAINE IN THE PAST 12 MOS
33684,NEVER USED COCAINE
33685,NEVER USED COCAINE
33686,NEVER USED COCAINE
33687,NEVER USED COCAINE
33688,NEVER USED COCAINE
33689,NEVER USED COCAINE
33690,NEVER USED COCAINE
33691,NEVER USED COCAINE
33692,NEVER USED COCAINE
33693,NEVER USED COCAINE
33694,NEVER USED COCAINE
33695,NEVER USED COCAINE
33696,NEVER USED COCAINE
33697,NEVER USED COCAINE
33698,NEVER USED COCAINE
33699,NEVER USED COCAINE
33700,NEVER USED COCAINE
33701,NEVER USED COCAINE
33702,NEVER USED COCAINE
33703,NEVER USED COCAINE
33704,NEVER USED COCAINE
33705,NEVER USED COCAINE
33706,NEVER USED COCAINE
33707,NEVER USED COCAINE
33708,NEVER USED COCAINE
33709,NEVER USED COCAINE
33710,No
33711,NEVER USED COCAINE
33712,NEVER USED COCAINE
33713,NEVER USED COCAINE
33714,NEVER USED COCAINE
33715,NEVER USED COCAINE
33716,NEVER USED COCAINE
33717,NEVER USED COCAINE
33718,NEVER USED COCAINE
33719,NEVER USED COCAINE
33720,NEVER USED COCAINE
33721,NEVER USED COCAINE
33722,NEVER USED COCAINE
33723,NEVER USED COCAINE
33724,NEVER USED COCAINE
33725,NEVER USED COCAINE
33726,NEVER USED COCAINE
33727,NEVER USED COCAINE
33728,NEVER USED COCAINE
33729,NEVER USED COCAINE
33730,NEVER USED COCAINE
33731,NEVER USED COCAINE
33732,NEVER USED COCAINE
33733,NEVER USED COCAINE
33734,NEVER USED COCAINE
33735,NEVER USED COCAINE
33736,NEVER USED COCAINE
33737,NEVER USED COCAINE
33738,NEVER USED COCAINE
33739,No
33740,No
33741,NEVER USED COCAINE
33742,NEVER USED COCAINE
33743,NEVER USED COCAINE
33744,NEVER USED COCAINE
33745,NEVER USED COCAINE
33746,DID NOT USE COCAINE IN THE PAST 12 MOS
33747,NEVER USED COCAINE
33748,NEVER USED COCAINE
33749,NEVER USED COCAINE
33750,NEVER USED COCAINE
33751,NEVER USED COCAINE
33752,NEVER USED COCAINE
33753,NEVER USED COCAINE
33754,NEVER USED COCAINE
33755,NEVER USED COCAINE
33756,NEVER USED COCAINE
33757,NEVER USED COCAINE
33758,NEVER USED COCAINE
33759,NEVER USED COCAINE
33760,NEVER USED COCAINE
33761,NEVER USED COCAINE
33762,NEVER USED COCAINE
33763,NEVER USED COCAINE
33764,NEVER USED COCAINE
33765,NEVER USED COCAINE
33766,DID NOT USE COCAINE IN THE PAST 12 MOS
33767,DID NOT USE COCAINE IN THE PAST 12 MOS
33768,NEVER USED COCAINE
33769,No
33770,NEVER USED COCAINE
33771,NEVER USED COCAINE
33772,NEVER USED COCAINE
33773,NEVER USED COCAINE
33774,NEVER USED COCAINE
33775,NEVER USED COCAINE
33776,NEVER USED COCAINE
33777,NEVER USED COCAINE
33778,NEVER USED COCAINE
33779,No
33780,NEVER USED COCAINE
33781,NEVER USED COCAINE
33782,NEVER USED COCAINE
33783,NEVER USED COCAINE
33784,NEVER USED COCAINE
33785,NEVER USED COCAINE
33786,NEVER USED COCAINE
33787,NEVER USED COCAINE
33788,NEVER USED COCAINE
33789,NEVER USED COCAINE
33790,NEVER USED COCAINE
33791,NEVER USED COCAINE
33792,NEVER USED COCAINE
33793,NEVER USED COCAINE
33794,DID NOT USE COCAINE IN THE PAST 12 MOS
33795,NEVER USED COCAINE
33796,NEVER USED COCAINE
33797,NEVER USED COCAINE
33798,DID NOT USE COCAINE IN THE PAST 12 MOS
33799,NEVER USED COCAINE
33800,NEVER USED COCAINE
33801,NEVER USED COCAINE
33802,NEVER USED COCAINE
33803,NEVER USED COCAINE
33804,NEVER USED COCAINE
33805,NEVER USED COCAINE
33806,NEVER USED COCAINE
33807,NEVER USED COCAINE
33808,NEVER USED COCAINE
33809,NEVER USED COCAINE
33810,NEVER USED COCAINE
33811,DID NOT USE COCAINE IN THE PAST 12 MOS
33812,NEVER USED COCAINE
33813,NEVER USED COCAINE
33814,NEVER USED COCAINE
33815,No
33816,NEVER USED COCAINE
33817,NEVER USED COCAINE
33818,NEVER USED COCAINE
33819,NEVER USED COCAINE
33820,NEVER USED COCAINE
33821,NEVER USED COCAINE
33822,NEVER USED COCAINE
33823,No
33824,NEVER USED COCAINE
33825,NEVER USED COCAINE
33826,NEVER USED COCAINE
33827,NEVER USED COCAINE
33828,NEVER USED COCAINE
33829,NEVER USED COCAINE
33830,DID NOT USE COCAINE IN THE PAST 12 MOS
33831,NEVER USED COCAINE
33832,NEVER USED COCAINE
33833,NEVER USED COCAINE
33834,NEVER USED COCAINE
33835,NEVER USED COCAINE
33836,NEVER USED COCAINE
33837,NEVER USED COCAINE
33838,No
33839,NEVER USED COCAINE
33840,NEVER USED COCAINE
33841,NEVER USED COCAINE
33842,NEVER USED COCAINE
33843,NEVER USED COCAINE
33844,NEVER USED COCAINE
33845,NEVER USED COCAINE
33846,NEVER USED COCAINE
33847,NEVER USED COCAINE
33848,NEVER USED COCAINE
33849,DID NOT USE COCAINE IN THE PAST 12 MOS
33850,DID NOT USE COCAINE IN THE PAST 12 MOS
33851,NEVER USED COCAINE
33852,NEVER USED COCAINE
33853,DID NOT USE COCAINE IN THE PAST 12 MOS
33854,NEVER USED COCAINE
33855,NEVER USED COCAINE
33856,NEVER USED COCAINE
33857,NEVER USED COCAINE
33858,NEVER USED COCAINE
33859,NEVER USED COCAINE
33860,NEVER USED COCAINE
33861,NEVER USED COCAINE
33862,NEVER USED COCAINE
33863,NEVER USED COCAINE
33864,NEVER USED COCAINE
33865,NEVER USED COCAINE
33866,NEVER USED COCAINE
33867,NEVER USED COCAINE
33868,NEVER USED COCAINE
33869,NEVER USED COCAINE
33870,NEVER USED COCAINE
33871,NEVER USED COCAINE
33872,NEVER USED COCAINE
33873,NEVER USED COCAINE
33874,NEVER USED COCAINE
33875,NEVER USED COCAINE
33876,NEVER USED COCAINE
33877,NEVER USED COCAINE
33878,NEVER USED COCAINE
33879,NEVER USED COCAINE
33880,NEVER USED COCAINE
33881,NEVER USED COCAINE
33882,NEVER USED COCAINE
33883,NEVER USED COCAINE
33884,Yes
33885,NEVER USED COCAINE
33886,NEVER USED COCAINE
33887,NEVER USED COCAINE
33888,NEVER USED COCAINE
33889,NEVER USED COCAINE
33890,NEVER USED COCAINE
33891,No
33892,NEVER USED COCAINE
33893,NEVER USED COCAINE
33894,NEVER USED COCAINE
33895,NEVER USED COCAINE
33896,NEVER USED COCAINE
33897,DID NOT USE COCAINE IN THE PAST 12 MOS
33898,NEVER USED COCAINE
33899,NEVER USED COCAINE
33900,NEVER USED COCAINE
33901,NEVER USED COCAINE
33902,NEVER USED COCAINE
33903,NEVER USED COCAINE
33904,NEVER USED COCAINE
33905,NEVER USED COCAINE
33906,NEVER USED COCAINE
33907,NEVER USED COCAINE
33908,NEVER USED COCAINE
33909,NEVER USED COCAINE
33910,NEVER USED COCAINE
33911,NEVER USED COCAINE
33912,NEVER USED COCAINE
33913,NEVER USED COCAINE
33914,No
33915,NEVER USED COCAINE
33916,NEVER USED COCAINE
33917,NEVER USED COCAINE
33918,NEVER USED COCAINE
33919,NEVER USED COCAINE
33920,NEVER USED COCAINE
33921,NEVER USED COCAINE
33922,NEVER USED COCAINE
33923,NEVER USED COCAINE
33924,NEVER USED COCAINE
33925,NEVER USED COCAINE
33926,DID NOT USE COCAINE IN THE PAST 12 MOS
33927,NEVER USED COCAINE
33928,NEVER USED COCAINE
33929,NEVER USED COCAINE
33930,NEVER USED COCAINE
33931,NEVER USED COCAINE
33932,NEVER USED COCAINE
33933,NEVER USED COCAINE
33934,NEVER USED COCAINE
33935,NEVER USED COCAINE
33936,NEVER USED COCAINE
33937,NEVER USED COCAINE
33938,NEVER USED COCAINE
33939,NEVER USED COCAINE
33940,NEVER USED COCAINE
33941,NEVER USED COCAINE
33942,NEVER USED COCAINE
33943,No
33944,NEVER USED COCAINE
33945,NEVER USED COCAINE
33946,NEVER USED COCAINE
33947,NEVER USED COCAINE
33948,DID NOT USE COCAINE IN THE PAST 12 MOS
33949,NEVER USED COCAINE
33950,NEVER USED COCAINE
33951,NEVER USED COCAINE
33952,NEVER USED COCAINE
33953,DID NOT USE COCAINE IN THE PAST 12 MOS
33954,DID NOT USE COCAINE IN THE PAST 12 MOS
33955,NEVER USED COCAINE
33956,NEVER USED COCAINE
33957,DID NOT USE COCAINE IN THE PAST 12 MOS
33958,NEVER USED COCAINE
33959,DID NOT USE COCAINE IN THE PAST 12 MOS
33960,NEVER USED COCAINE
33961,NEVER USED COCAINE
33962,NEVER USED COCAINE
33963,NEVER USED COCAINE
33964,NEVER USED COCAINE
33965,NEVER USED COCAINE
33966,NEVER USED COCAINE
33967,NEVER USED COCAINE
33968,NEVER USED COCAINE
33969,NEVER USED COCAINE
33970,NEVER USED COCAINE
33971,NEVER USED COCAINE
33972,NEVER USED COCAINE
33973,NEVER USED COCAINE
33974,NEVER USED COCAINE
33975,NEVER USED COCAINE
33976,NEVER USED COCAINE
33977,NEVER USED COCAINE
33978,NEVER USED COCAINE
33979,NEVER USED COCAINE
33980,NEVER USED COCAINE
33981,NEVER USED COCAINE
33982,NEVER USED COCAINE
33983,NEVER USED COCAINE
33984,NEVER USED COCAINE
33985,NEVER USED COCAINE
33986,NEVER USED COCAINE
33987,NEVER USED COCAINE
33988,NEVER USED COCAINE
33989,NEVER USED COCAINE
33990,NEVER USED COCAINE
33991,NEVER USED COCAINE
33992,NEVER USED COCAINE
33993,NEVER USED COCAINE
33994,NEVER USED COCAINE
33995,NEVER USED COCAINE
33996,NEVER USED COCAINE
33997,NEVER USED COCAINE
33998,DID NOT USE COCAINE IN THE PAST 12 MOS
33999,NEVER USED COCAINE
34000,NEVER USED COCAINE
34001,NEVER USED COCAINE
34002,NEVER USED COCAINE
34003,NEVER USED COCAINE
34004,NEVER USED COCAINE
34005,NEVER USED COCAINE
34006,DID NOT USE COCAINE IN THE PAST 12 MOS
34007,DID NOT USE COCAINE IN THE PAST 12 MOS
34008,NEVER USED COCAINE
34009,NEVER USED COCAINE
34010,NEVER USED COCAINE
34011,DID NOT USE COCAINE IN THE PAST 12 MOS
34012,NEVER USED COCAINE
34013,DID NOT USE COCAINE IN THE PAST 12 MOS
34014,NEVER USED COCAINE
34015,NEVER USED COCAINE
34016,NEVER USED COCAINE
34017,NEVER USED COCAINE
34018,DID NOT USE COCAINE IN THE PAST 12 MOS
34019,NEVER USED COCAINE
34020,NEVER USED COCAINE
34021,NEVER USED COCAINE
34022,NEVER USED COCAINE
34023,NEVER USED COCAINE
34024,NEVER USED COCAINE
34025,NEVER USED COCAINE
34026,NEVER USED COCAINE
34027,NEVER USED COCAINE
34028,NEVER USED COCAINE
34029,NEVER USED COCAINE
34030,NEVER USED COCAINE
34031,NEVER USED COCAINE
34032,NEVER USED COCAINE
34033,NEVER USED COCAINE
34034,DID NOT USE COCAINE IN THE PAST 12 MOS
34035,No
34036,NEVER USED COCAINE
34037,NEVER USED COCAINE
34038,NEVER USED COCAINE
34039,NEVER USED COCAINE
34040,NEVER USED COCAINE
34041,NEVER USED COCAINE
34042,No
34043,NEVER USED COCAINE
34044,NEVER USED COCAINE
34045,NEVER USED COCAINE
34046,NEVER USED COCAINE
34047,DID NOT USE COCAINE IN THE PAST 12 MOS
34048,No
34049,NEVER USED COCAINE
34050,NEVER USED COCAINE
34051,NEVER USED COCAINE
34052,NEVER USED COCAINE
34053,NEVER USED COCAINE
34054,NEVER USED COCAINE
34055,NEVER USED COCAINE
34056,NEVER USED COCAINE
34057,NEVER USED COCAINE
34058,NEVER USED COCAINE
34059,NEVER USED COCAINE
34060,NEVER USED COCAINE
34061,NEVER USED COCAINE
34062,NEVER USED COCAINE
34063,NEVER USED COCAINE
34064,NEVER USED COCAINE
34065,NEVER USED COCAINE
34066,NEVER USED COCAINE
34067,DID NOT USE COCAINE IN THE PAST 12 MOS
34068,NEVER USED COCAINE
34069,NEVER USED COCAINE
34070,NEVER USED COCAINE
34071,NEVER USED COCAINE
34072,NEVER USED COCAINE
34073,NEVER USED COCAINE
34074,NEVER USED COCAINE
34075,NEVER USED COCAINE
34076,NEVER USED COCAINE
34077,DID NOT USE COCAINE IN THE PAST 12 MOS
34078,NEVER USED COCAINE
34079,NEVER USED COCAINE
34080,NEVER USED COCAINE
34081,NEVER USED COCAINE
34082,NEVER USED COCAINE
34083,NEVER USED COCAINE
34084,NEVER USED COCAINE
34085,No
34086,NEVER USED COCAINE
34087,NEVER USED COCAINE
34088,NEVER USED COCAINE
34089,NEVER USED COCAINE
34090,NEVER USED COCAINE
34091,NEVER USED COCAINE
34092,NEVER USED COCAINE
34093,NEVER USED COCAINE
34094,NEVER USED COCAINE
34095,NEVER USED COCAINE
34096,Yes
34097,NEVER USED COCAINE
34098,NEVER USED COCAINE
34099,NEVER USED COCAINE
34100,NEVER USED COCAINE
34101,NEVER USED COCAINE
34102,NEVER USED COCAINE
34103,NEVER USED COCAINE
34104,DID NOT USE COCAINE IN THE PAST 12 MOS
34105,NEVER USED COCAINE
34106,NEVER USED COCAINE
34107,NEVER USED COCAINE
34108,NEVER USED COCAINE
34109,NEVER USED COCAINE
34110,DID NOT USE COCAINE IN THE PAST 12 MOS
34111,NEVER USED COCAINE
34112,No
34113,NEVER USED COCAINE
34114,NEVER USED COCAINE
34115,NEVER USED COCAINE
34116,NEVER USED COCAINE
34117,NEVER USED COCAINE
34118,NEVER USED COCAINE
34119,NEVER USED COCAINE
34120,NEVER USED COCAINE
34121,NEVER USED COCAINE
34122,NEVER USED COCAINE
34123,NEVER USED COCAINE
34124,NEVER USED COCAINE
34125,NEVER USED COCAINE
34126,NEVER USED COCAINE
34127,NEVER USED COCAINE
34128,NEVER USED COCAINE
34129,NEVER USED COCAINE
34130,NEVER USED COCAINE
34131,NEVER USED COCAINE
34132,NEVER USED COCAINE
34133,NEVER USED COCAINE
34134,NEVER USED COCAINE
34135,DID NOT USE COCAINE IN THE PAST 12 MOS
34136,NEVER USED COCAINE
34137,NEVER USED COCAINE
34138,NEVER USED COCAINE
34139,NEVER USED COCAINE
34140,NEVER USED COCAINE
34141,NEVER USED COCAINE
34142,NEVER USED COCAINE
34143,DID NOT USE COCAINE IN THE PAST 12 MOS
34144,NEVER USED COCAINE
34145,NEVER USED COCAINE
34146,NEVER USED COCAINE
34147,NEVER USED COCAINE
34148,NEVER USED COCAINE
34149,DID NOT USE COCAINE IN THE PAST 12 MOS
34150,NEVER USED COCAINE
34151,NEVER USED COCAINE
34152,NEVER USED COCAINE
34153,NEVER USED COCAINE
34154,NEVER USED COCAINE
34155,NEVER USED COCAINE
34156,DID NOT USE COCAINE IN THE PAST 12 MOS
34157,NEVER USED COCAINE
34158,NEVER USED COCAINE
34159,NEVER USED COCAINE
34160,NEVER USED COCAINE
34161,NEVER USED COCAINE
34162,NEVER USED COCAINE
34163,NEVER USED COCAINE
34164,NEVER USED COCAINE
34165,NEVER USED COCAINE
34166,NEVER USED COCAINE
34167,DID NOT USE COCAINE IN THE PAST 12 MOS
34168,NEVER USED COCAINE
34169,NEVER USED COCAINE
34170,NEVER USED COCAINE
34171,NEVER USED COCAINE
34172,NEVER USED COCAINE
34173,NEVER USED COCAINE
34174,NEVER USED COCAINE
34175,NEVER USED COCAINE
34176,NEVER USED COCAINE
34177,NEVER USED COCAINE
34178,NEVER USED COCAINE
34179,NEVER USED COCAINE
34180,NEVER USED COCAINE
34181,NEVER USED COCAINE
34182,NEVER USED COCAINE
34183,NEVER USED COCAINE
34184,NEVER USED COCAINE
34185,NEVER USED COCAINE
34186,NEVER USED COCAINE
34187,NEVER USED COCAINE
34188,DID NOT USE COCAINE IN THE PAST 12 MOS
34189,DID NOT USE COCAINE IN THE PAST 12 MOS
34190,NEVER USED COCAINE
34191,NEVER USED COCAINE
34192,NEVER USED COCAINE
34193,NEVER USED COCAINE
34194,NEVER USED COCAINE
34195,NEVER USED COCAINE
34196,NEVER USED COCAINE
34197,No
34198,NEVER USED COCAINE
34199,NEVER USED COCAINE
34200,NEVER USED COCAINE
34201,NEVER USED COCAINE
34202,NEVER USED COCAINE
34203,NEVER USED COCAINE
34204,NEVER USED COCAINE
34205,NEVER USED COCAINE
34206,NEVER USED COCAINE
34207,NEVER USED COCAINE
34208,NEVER USED COCAINE
34209,NEVER USED COCAINE
34210,NEVER USED COCAINE
34211,DID NOT USE COCAINE IN THE PAST 12 MOS
34212,NEVER USED COCAINE
34213,NEVER USED COCAINE
34214,NEVER USED COCAINE
34215,NEVER USED COCAINE
34216,NEVER USED COCAINE
34217,NEVER USED COCAINE
34218,NEVER USED COCAINE
34219,NEVER USED COCAINE
34220,DID NOT USE COCAINE IN THE PAST 12 MOS
34221,NEVER USED COCAINE
34222,NEVER USED COCAINE
34223,DID NOT USE COCAINE IN THE PAST 12 MOS
34224,NEVER USED COCAINE
34225,DID NOT USE COCAINE IN THE PAST 12 MOS
34226,NEVER USED COCAINE
34227,NEVER USED COCAINE
34228,NEVER USED COCAINE
34229,NEVER USED COCAINE
34230,NEVER USED COCAINE
34231,NEVER USED COCAINE
34232,NEVER USED COCAINE
34233,No
34234,NEVER USED COCAINE
34235,NEVER USED COCAINE
34236,DID NOT USE COCAINE IN THE PAST 12 MOS
34237,NEVER USED COCAINE
34238,NEVER USED COCAINE
34239,DID NOT USE COCAINE IN THE PAST 12 MOS
34240,NEVER USED COCAINE
34241,DID NOT USE COCAINE IN THE PAST 12 MOS
34242,NEVER USED COCAINE
34243,NEVER USED COCAINE
34244,DID NOT USE COCAINE IN THE PAST 12 MOS
34245,NEVER USED COCAINE
34246,NEVER USED COCAINE
34247,NEVER USED COCAINE
34248,NEVER USED COCAINE
34249,NEVER USED COCAINE
34250,NEVER USED COCAINE
34251,NEVER USED COCAINE
34252,NEVER USED COCAINE
34253,NEVER USED COCAINE
34254,NEVER USED COCAINE
34255,NEVER USED COCAINE
34256,BLANK (NO ANSWER)
34257,NEVER USED COCAINE
34258,NEVER USED COCAINE
34259,NEVER USED COCAINE
34260,NEVER USED COCAINE
34261,NEVER USED COCAINE
34262,NEVER USED COCAINE
34263,NEVER USED COCAINE
34264,NEVER USED COCAINE
34265,NEVER USED COCAINE
34266,NEVER USED COCAINE
34267,NEVER USED COCAINE
34268,No
34269,NEVER USED COCAINE
34270,NEVER USED COCAINE
34271,NEVER USED COCAINE
34272,NEVER USED COCAINE
34273,NEVER USED COCAINE
34274,NEVER USED COCAINE
34275,NEVER USED COCAINE
34276,NEVER USED COCAINE
34277,NEVER USED COCAINE
34278,DID NOT USE COCAINE IN THE PAST 12 MOS
34279,NEVER USED COCAINE
34280,NEVER USED COCAINE
34281,NEVER USED COCAINE
34282,NEVER USED COCAINE
34283,NEVER USED COCAINE
34284,NEVER USED COCAINE
34285,NEVER USED COCAINE
34286,NEVER USED COCAINE
34287,NEVER USED COCAINE
34288,DID NOT USE COCAINE IN THE PAST 12 MOS
34289,NEVER USED COCAINE
34290,NEVER USED COCAINE
34291,NEVER USED COCAINE
34292,NEVER USED COCAINE
34293,NEVER USED COCAINE
34294,DID NOT USE COCAINE IN THE PAST 12 MOS
34295,NEVER USED COCAINE
34296,NEVER USED COCAINE
34297,NEVER USED COCAINE
34298,NEVER USED COCAINE
34299,NEVER USED COCAINE
34300,NEVER USED COCAINE
34301,NEVER USED COCAINE
34302,DID NOT USE COCAINE IN THE PAST 12 MOS
34303,NEVER USED COCAINE
34304,NEVER USED COCAINE
34305,NEVER USED COCAINE
34306,NEVER USED COCAINE
34307,NEVER USED COCAINE
34308,NEVER USED COCAINE
34309,NEVER USED COCAINE
34310,DID NOT USE COCAINE IN THE PAST 12 MOS
34311,No
34312,NEVER USED COCAINE
34313,NEVER USED COCAINE
34314,NEVER USED COCAINE
34315,NEVER USED COCAINE
34316,NEVER USED COCAINE
34317,No
34318,NEVER USED COCAINE
34319,NEVER USED COCAINE
34320,NEVER USED COCAINE
34321,NEVER USED COCAINE
34322,NEVER USED COCAINE
34323,NEVER USED COCAINE
34324,NEVER USED COCAINE
34325,NEVER USED COCAINE
34326,NEVER USED COCAINE
34327,NEVER USED COCAINE
34328,NEVER USED COCAINE
34329,NEVER USED COCAINE
34330,NEVER USED COCAINE
34331,NEVER USED COCAINE
34332,NEVER USED COCAINE
34333,No
34334,NEVER USED COCAINE
34335,DID NOT USE COCAINE IN THE PAST 12 MOS
34336,NEVER USED COCAINE
34337,DID NOT USE COCAINE IN THE PAST 12 MOS
34338,NEVER USED COCAINE
34339,NEVER USED COCAINE
34340,NEVER USED COCAINE
34341,NEVER USED COCAINE
34342,DID NOT USE COCAINE IN THE PAST 12 MOS
34343,NEVER USED COCAINE
34344,NEVER USED COCAINE
34345,NEVER USED COCAINE
34346,NEVER USED COCAINE
34347,NEVER USED COCAINE
34348,NEVER USED COCAINE
34349,NEVER USED COCAINE
34350,NEVER USED COCAINE
34351,NEVER USED COCAINE
34352,NEVER USED COCAINE
34353,NEVER USED COCAINE
34354,BLANK (NO ANSWER)
34355,No
34356,NEVER USED COCAINE
34357,DID NOT USE COCAINE IN THE PAST 12 MOS
34358,No
34359,NEVER USED COCAINE
34360,NEVER USED COCAINE
34361,NEVER USED COCAINE
34362,NEVER USED COCAINE
34363,NEVER USED COCAINE
34364,NEVER USED COCAINE
34365,NEVER USED COCAINE
34366,NEVER USED COCAINE
34367,NEVER USED COCAINE
34368,NEVER USED COCAINE
34369,NEVER USED COCAINE
34370,NEVER USED COCAINE
34371,NEVER USED COCAINE
34372,NEVER USED COCAINE
34373,No
34374,NEVER USED COCAINE
34375,NEVER USED COCAINE
34376,NEVER USED COCAINE
34377,NEVER USED COCAINE
34378,NEVER USED COCAINE
34379,NEVER USED COCAINE
34380,NEVER USED COCAINE
34381,NEVER USED COCAINE
34382,NEVER USED COCAINE
34383,NEVER USED COCAINE
34384,NEVER USED COCAINE
34385,No
34386,NEVER USED COCAINE
34387,NEVER USED COCAINE
34388,NEVER USED COCAINE
34389,NEVER USED COCAINE
34390,NEVER USED COCAINE
34391,NEVER USED COCAINE
34392,NEVER USED COCAINE
34393,NEVER USED COCAINE
34394,NEVER USED COCAINE
34395,DID NOT USE COCAINE IN THE PAST 12 MOS
34396,NEVER USED COCAINE
34397,NEVER USED COCAINE
34398,NEVER USED COCAINE
34399,NEVER USED COCAINE
34400,NEVER USED COCAINE
34401,NEVER USED COCAINE
34402,NEVER USED COCAINE
34403,DID NOT USE COCAINE IN THE PAST 12 MOS
34404,DID NOT USE COCAINE IN THE PAST 12 MOS
34405,NEVER USED COCAINE
34406,NEVER USED COCAINE
34407,NEVER USED COCAINE
34408,NEVER USED COCAINE
34409,Yes
34410,NEVER USED COCAINE
34411,NEVER USED COCAINE
34412,NEVER USED COCAINE
34413,NEVER USED COCAINE
34414,DID NOT USE COCAINE IN THE PAST 12 MOS
34415,NEVER USED COCAINE
34416,NEVER USED COCAINE
34417,NEVER USED COCAINE
34418,NEVER USED COCAINE
34419,NEVER USED COCAINE
34420,NEVER USED COCAINE
34421,NEVER USED COCAINE
34422,NEVER USED COCAINE
34423,NEVER USED COCAINE
34424,NEVER USED COCAINE
34425,DID NOT USE COCAINE IN THE PAST 12 MOS
34426,NEVER USED COCAINE
34427,NEVER USED COCAINE
34428,DID NOT USE COCAINE IN THE PAST 12 MOS
34429,NEVER USED COCAINE
34430,NEVER USED COCAINE
34431,NEVER USED COCAINE
34432,NEVER USED COCAINE
34433,NEVER USED COCAINE
34434,DID NOT USE COCAINE IN THE PAST 12 MOS
34435,NEVER USED COCAINE
34436,NEVER USED COCAINE
34437,DID NOT USE COCAINE IN THE PAST 12 MOS
34438,NEVER USED COCAINE
34439,NEVER USED COCAINE
34440,NEVER USED COCAINE
34441,NEVER USED COCAINE
34442,NEVER USED COCAINE
34443,NEVER USED COCAINE
34444,NEVER USED COCAINE
34445,NEVER USED COCAINE
34446,NEVER USED COCAINE
34447,NEVER USED COCAINE
34448,NEVER USED COCAINE
34449,NEVER USED COCAINE
34450,NEVER USED COCAINE
34451,NEVER USED COCAINE
34452,NEVER USED COCAINE
34453,NEVER USED COCAINE
34454,NEVER USED COCAINE
34455,No
34456,NEVER USED COCAINE
34457,NEVER USED COCAINE
34458,NEVER USED COCAINE
34459,NEVER USED COCAINE
34460,NEVER USED COCAINE
34461,NEVER USED COCAINE
34462,NEVER USED COCAINE
